YearMonth,Portfolio Returns,Portfolio
1933-11,0.03663438,Momentum
1933-12,0.021532719999999998,Momentum
1934-01,0.28514738,Momentum
1934-02,0.01990259,Momentum
1934-03,0.03175368,Momentum
1934-04,-0.02603749,Momentum
1934-05,-0.14576521,Momentum
1934-06,-0.016443858585858586,Momentum
1934-07,-0.16720388,Momentum
1934-08,0.1102239,Momentum
1934-09,-2.5059999999999665e-05,Momentum
1934-10,0.022663459183673466,Momentum
1934-11,0.1344160909090909,Momentum
1934-12,0.03122174747474747,Momentum
1935-01,-0.02766578,Momentum
1935-02,-0.007220390000000001,Momentum
1935-03,-0.06610788000000001,Momentum
1935-04,0.07380203,Momentum
1935-05,0.02343204,Momentum
1935-06,0.05926334343434344,Momentum
1935-07,0.09328620618556702,Momentum
1935-08,0.028380878787878788,Momentum
1935-09,0.05587708080808081,Momentum
1935-10,0.09937571717171717,Momentum
1935-11,0.08505349000000001,Momentum
1935-12,0.09058604,Momentum
1936-01,0.15024312,Momentum
1936-02,0.0504,Momentum
1936-03,0.04111163636363637,Momentum
1936-04,-0.18602086,Momentum
1936-05,0.09331196,Momentum
1936-06,-0.02594566,Momentum
1936-07,0.10082451,Momentum
1936-08,0.006590979797979797,Momentum
1936-09,0.0308932820283,Momentum
1936-10,0.07161080412371133,Momentum
1936-11,0.08929346938775509,Momentum
1936-12,0.03320429591836735,Momentum
1937-01,0.10229544444444445,Momentum
1937-02,0.04265942857142857,Momentum
1937-03,0.0010717900000000002,Momentum
1937-04,-0.13953220202020203,Momentum
1937-05,-0.017233111111111112,Momentum
1937-06,-0.08159279797979799,Momentum
1937-07,0.10748957,Momentum
1937-08,-0.0736517,Momentum
1937-09,-0.25587361999999997,Momentum
1937-10,-0.11363155000000001,Momentum
1937-11,-0.11510503999999999,Momentum
1937-12,-0.11774549484536082,Momentum
1938-01,0.01713546,Momentum
1938-02,0.044616969696969704,Momentum
1938-03,-0.22038057142857143,Momentum
1938-04,0.13525559595959596,Momentum
1938-05,-0.00895518,Momentum
1938-06,0.13526428282828282,Momentum
1938-07,0.05469190816326531,Momentum
1938-08,-0.020267717171717173,Momentum
1938-09,0.007749515151515152,Momentum
1938-10,0.12205382000000001,Momentum
1938-11,0.002831840000000001,Momentum
1938-12,0.05827745,Momentum
1939-01,-0.10347808,Momentum
1939-02,0.0664903,Momentum
1939-03,-0.21642683999999998,Momentum
1939-04,0.028704649999999998,Momentum
1939-05,0.13269122,Momentum
1939-06,-0.11304232,Momentum
